rownames,gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region,unemp_wage_interaction,distance_category_Medium,distance_category_Far,parents_college_father,parents_college_mother,parents_college_none
3280,female,other,60.63,no,no,yes,no,5.300000190734863,9.640000343322754,0.5,1.1524200439453125,15,low,other,51.09200365829474,False,False,False,False,True
3281,female,other,68.88,no,no,yes,no,5.300000190734863,9.640000343322754,0.5,1.1524200439453125,16,low,other,51.09200365829474,False,False,False,False,True
3282,male,other,53.58,yes,no,yes,no,5.300000190734863,9.640000343322754,0.5,1.1524200439453125,15,high,other,51.09200365829474,False,False,True,False,False
3283,female,other,61.19,yes,yes,yes,no,5.300000190734863,9.640000343322754,0.5,1.1524200439453125,16,high,other,51.09200365829474,False,False,False,False,False
3284,female,other,44.61,no,no,no,yes,17.700000762939453,12.149999618530272,0.1000000014901161,1.1662800312042236,12,low,other,215.05500251769988,False,False,False,False,True
3285,male,afam,47.15,no,no,yes,yes,17.700000762939453,12.149999618530272,0.1000000014901161,1.1662800312042236,12,high,other,215.05500251769988,False,False,False,False,True
3286,female,afam,64.97,no,no,yes,no,7.800000190734863,9.06999969482422,0.2000000029802322,0.6697499752044678,16,low,other,70.74599934959407,False,False,False,False,True
3287,male,other,59.31,no,yes,yes,no,6.400000095367432,9.760000228881836,0.2000000029802322,0.4849900007247925,16,high,other,62.464002395629905,False,False,False,True,False
3288,female,afam,54.84,no,yes,no,no,6.400000095367432,9.760000228881836,0.2000000029802322,0.4849900007247925,17,low,other,62.464002395629905,False,False,False,True,False
3289,female,afam,47.64,no,no,yes,no,6.400000095367432,9.760000228881836,0.2000000029802322,0.4849900007247925,12,low,other,62.464002395629905,False,False,False,False,True
3290,female,afam,37.42,no,no,yes,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,12,low,other,60.38999672889712,False,False,False,False,True
3291,female,afam,54.02,no,no,no,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,14,low,other,60.38999672889712,False,False,False,False,True
3292,male,afam,47.1,no,no,yes,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,17,low,other,60.38999672889712,False,False,False,False,True
3293,female,afam,38.37,no,no,yes,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,12,low,other,60.38999672889712,False,False,False,False,True
3294,female,afam,34.98,no,no,no,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,15,low,other,60.38999672889712,False,False,False,False,True
3295,female,afam,40.49,no,no,yes,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,12,low,other,60.38999672889712,False,False,False,False,True
3296,male,afam,69.61,no,yes,yes,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,16,low,other,60.38999672889712,False,False,False,True,False
3297,female,afam,51.77,no,no,no,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,14,low,other,60.38999672889712,False,False,False,False,True
3298,male,afam,39.09,no,no,no,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,14,high,other,60.38999672889712,False,False,False,False,True
3299,female,afam,51.56,no,no,yes,yes,6.099999904632568,9.899999618530272,0.3000000119209289,0.6732100248336792,12,low,other,60.38999672889712,False,False,False,False,True
3300,female,other,62.39,no,no,no,no,8.199999809265137,9.289999961853027,0.8999999761581421,0.7690500020980835,12,low,other,76.17799791526795,False,False,False,False,True
3301,female,afam,49.04,no,no,no,no,8.199999809265137,9.289999961853027,0.8999999761581421,0.7690500020980835,12,low,other,76.17799791526795,False,False,False,False,True
3302,female,afam,35.87,no,no,no,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,14,low,other,82.23999786376953,False,False,False,False,True
3303,female,afam,31.56,no,no,no,yes,8.0,10.279999732971191,0.2000000029802322,0.9318699836730956,14,low,other,82.23999786376953,False,False,False,False,True
3304,female,afam,52.1,no,no,no,yes,7.0,9.760000228881836,0.3000000119209289,0.4849900007247925,12,low,other,68.32000160217285,False,False,False,False,True
3305,female,afam,55.25,no,no,yes,yes,7.0,9.760000228881836,0.3000000119209289,0.4849900007247925,14,low,other,68.32000160217285,False,False,False,False,True
3306,female,afam,46.6,no,no,yes,yes,7.0,9.760000228881836,0.3000000119209289,0.4849900007247925,16,low,other,68.32000160217285,False,False,False,False,True
3307,male,afam,54.95,no,no,no,no,7.599999904632568,12.149999618530272,0.2000000029802322,1.1662800312042236,12,low,other,92.3399959421158,False,False,False,False,True
3308,female,afam,58.18,no,no,yes,no,5.599999904632568,10.039999961853027,0.4000000059604645,1.127020001411438,16,low,other,56.22399882888794,False,False,False,False,True
3309,female,afam,51.38,no,no,yes,no,5.599999904632568,10.039999961853027,0.4000000059604645,1.127020001411438,12,low,other,56.22399882888794,False,False,False,False,True
3310,male,other,63.01,no,no,yes,no,5.599999904632568,10.039999961853027,0.4000000059604645,1.127020001411438,13,low,other,56.22399882888794,False,False,False,False,True
3311,male,other,64.22,no,no,yes,yes,9.199999809265137,9.640000343322754,0.2000000029802322,1.1524200439453125,14,low,other,88.68800131988519,False,False,False,False,True
3312,male,other,57.89,no,no,yes,no,8.899999618530273,12.149999618530272,0.2000000029802322,1.1662800312042236,15,low,other,108.13499197006239,False,False,False,False,True
3313,female,other,46.72,yes,no,yes,no,8.899999618530273,12.149999618530272,0.2000000029802322,1.1662800312042236,17,high,other,108.13499197006239,False,False,True,False,False
3314,male,other,62.0,no,no,yes,no,8.899999618530273,12.149999618530272,0.2000000029802322,1.1662800312042236,13,low,other,108.13499197006239,False,False,False,False,True
3315,male,other,67.55,no,no,yes,no,8.899999618530273,12.149999618530272,0.2000000029802322,1.1662800312042236,12,low,other,108.13499197006239,False,False,False,False,True
3316,female,other,56.6,no,no,yes,no,8.899999618530273,12.149999618530272,0.2000000029802322,1.1662800312042236,12,high,other,108.13499197006239,False,False,False,False,True
3317,female,other,60.93,no,no,yes,no,8.899999618530273,12.149999618530272,0.2000000029802322,1.1662800312042236,12,low,other,108.13499197006239,False,False,False,False,True
3318,female,other,60.22,no,no,yes,no,8.899999618530273,12.149999618530272,0.2000000029802322,1.1662800312042236,12,high,other,108.13499197006239,False,False,False,False,True
3319,male,other,67.92,yes,no,no,no,5.400000095367432,8.850000381469727,0.6000000238418579,0.8498799800872803,16,high,other,47.79000290393833,False,False,True,False,False
3320,male,other,66.62,yes,yes,yes,no,5.400000095367432,8.850000381469727,0.6000000238418579,0.8498799800872803,13,high,other,47.79000290393833,False,False,False,False,False
3321,male,other,59.44,yes,yes,yes,no,5.400000095367432,8.850000381469727,0.6000000238418579,0.8498799800872803,16,high,other,47.79000290393833,False,False,False,False,False
3322,female,other,60.76,no,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,12,low,other,38.11599820518495,False,False,False,False,True
3323,female,other,41.72,no,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,13,high,other,38.11599820518495,False,False,False,False,True
3324,male,other,59.62,yes,yes,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,12,high,other,38.11599820518495,False,False,False,False,False
3325,female,other,54.35,no,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,12,high,other,38.11599820518495,False,False,False,False,True
3326,female,other,63.01,yes,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,15,high,other,38.11599820518495,False,False,True,False,False
3327,female,other,63.27,no,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,16,low,other,38.11599820518495,False,False,False,False,True
3328,male,other,51.24,yes,yes,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,17,low,other,38.11599820518495,False,False,False,False,False
3329,female,other,58.6,no,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,14,low,other,38.11599820518495,False,False,False,False,True
3330,female,other,63.74,no,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,14,high,other,38.11599820518495,False,False,False,False,True
3331,female,other,39.41,no,no,yes,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,12,high,other,38.11599820518495,False,False,False,False,True
3332,male,other,44.16,no,no,no,yes,5.199999809265137,7.329999923706055,0.5,0.6558899879455566,16,low,other,38.11599820518495,False,False,False,False,True
3333,male,other,59.89,yes,no,yes,yes,4.900000095367432,9.920000076293944,1.5,0.4549700021743774,17,high,other,48.608001319885254,True,False,True,False,False
3334,female,other,45.78,yes,no,yes,yes,4.900000095367432,9.920000076293944,1.5,0.4549700021743774,16,high,other,48.608001319885254,True,False,True,False,False
3335,male,other,63.67,yes,no,yes,yes,4.900000095367432,9.920000076293944,1.5,0.4549700021743774,16,low,other,48.608001319885254,True,False,True,False,False
3336,male,other,58.42,no,no,yes,yes,4.900000095367432,9.920000076293944,1.5,0.4549700021743774,13,low,other,48.608001319885254,True,False,False,False,True
3337,male,other,66.52,yes,yes,no,yes,9.199999809265137,9.640000343322754,0.0,1.1524200439453125,15,high,other,88.68800131988519,False,False,False,False,False
3338,female,other,68.46,yes,no,yes,yes,9.199999809265137,9.640000343322754,0.0,1.1524200439453125,17,high,other,88.68800131988519,False,False,True,False,False
3339,male,other,63.83,yes,no,no,yes,9.199999809265137,9.640000343322754,0.0,1.1524200439453125,13,high,other,88.68800131988519,False,False,True,False,False
3340,male,other,39.69,no,no,yes,no,7.300000190734863,7.349999904632568,4.0,0.7517299652099609,12,low,other,53.655000705718976,True,False,False,False,True
3341,female,other,51.77,no,no,yes,no,7.300000190734863,7.349999904632568,4.0,0.7517299652099609,13,low,other,53.655000705718976,True,False,False,False,True
3342,female,other,45.64,no,no,yes,no,7.300000190734863,7.349999904632568,4.0,0.7517299652099609,12,low,other,53.655000705718976,True,False,False,False,True
3343,male,afam,42.02,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,13,low,other,63.9449995326995,False,False,False,False,True
3344,female,other,60.69,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,15,high,other,63.9449995326995,False,False,False,False,True
3345,male,other,55.16,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,16,high,other,63.9449995326995,False,False,False,False,True
3346,female,other,60.27,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,16,low,other,63.9449995326995,False,False,False,False,True
3347,female,other,52.13,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,12,high,other,63.9449995326995,False,False,False,False,True
3348,female,other,56.95,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,12,low,other,63.9449995326995,False,False,False,False,True
3349,male,other,56.41,yes,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,13,high,other,63.9449995326995,False,False,True,False,False
3350,female,other,61.25,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,12,low,other,63.9449995326995,False,False,False,False,True
3351,male,afam,48.25,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,12,low,other,63.9449995326995,False,False,False,False,True
3352,male,other,50.17,no,no,yes,no,6.300000190734863,10.149999618530272,1.0,1.0161700248718262,16,high,other,63.9449995326995,False,False,False,False,True
3353,female,other,39.99,no,no,yes,no,10.800000190734863,9.68000030517578,0.6000000238418579,1.0935300588607788,12,low,other,104.54400514221196,False,False,False,False,True
3354,female,hispanic,44.28,yes,yes,no,yes,5.199999809265137,7.329999923706055,1.5,0.6558899879455566,13,low,other,38.11599820518495,True,False,False,False,False
3355,male,other,57.69,yes,yes,yes,yes,5.199999809265137,7.329999923706055,1.5,0.6558899879455566,17,low,other,38.11599820518495,True,False,False,False,False
3356,female,other,53.83,no,no,yes,yes,5.199999809265137,7.329999923706055,1.5,0.6558899879455566,14,low,other,38.11599820518495,True,False,False,False,True
3357,female,other,54.64,no,yes,yes,no,7.199999809265137,7.349999904632568,0.1000000014901161,0.7517299652099609,16,high,other,52.919997911453265,False,False,False,True,False
3358,female,other,57.62,no,yes,yes,no,7.199999809265137,7.349999904632568,0.1000000014901161,0.7517299652099609,16,low,other,52.919997911453265,False,False,False,True,False
3359,female,other,55.92,no,no,yes,no,7.199999809265137,7.349999904632568,0.1000000014901161,0.7517299652099609,15,low,other,52.919997911453265,False,False,False,False,True
3360,male,other,63.67,no,no,yes,no,7.199999809265137,7.349999904632568,0.1000000014901161,0.7517299652099609,17,low,other,52.919997911453265,False,False,False,False,True
3361,female,other,67.92,yes,yes,yes,no,4.400000095367432,8.09000015258789,1.2000000476837158,0.8891500234603882,17,high,other,35.596001442909255,True,False,False,False,False
3362,female,other,68.66,yes,yes,yes,no,4.400000095367432,8.09000015258789,1.2000000476837158,0.8891500234603882,16,high,other,35.596001442909255,True,False,False,False,False
3363,male,other,64.19,yes,yes,yes,no,4.400000095367432,8.09000015258789,1.2000000476837158,0.8891500234603882,16,high,other,35.596001442909255,True,False,False,False,False
3364,female,other,63.29,yes,no,yes,no,4.400000095367432,8.09000015258789,1.2000000476837158,0.8891500234603882,15,high,other,35.596001442909255,True,False,True,False,False
3365,female,other,68.3,yes,yes,yes,no,4.400000095367432,8.09000015258789,1.2000000476837158,0.8891500234603882,16,high,other,35.596001442909255,True,False,False,False,False
3366,male,other,59.42,yes,yes,yes,no,4.400000095367432,8.09000015258789,1.2000000476837158,0.8891500234603882,17,high,other,35.596001442909255,True,False,False,False,False
3367,female,other,64.86,yes,no,yes,no,4.0,9.920000076293944,0.4000000059604645,0.4549700021743774,16,high,other,39.680000305175774,False,False,True,False,False
3368,female,hispanic,60.52,yes,yes,yes,no,4.0,9.920000076293944,0.4000000059604645,0.4549700021743774,16,high,other,39.680000305175774,False,False,False,False,False
3369,male,other,61.61,no,no,no,no,7.0,8.09000015258789,0.3000000119209289,0.8891500234603882,16,high,other,56.630001068115234,False,False,False,False,True
3370,male,afam,67.32,yes,no,yes,no,7.0,8.09000015258789,0.3000000119209289,0.8891500234603882,16,low,other,56.630001068115234,False,False,True,False,False
3371,male,other,61.93,yes,no,yes,no,7.0,8.09000015258789,0.3000000119209289,0.8891500234603882,16,high,other,56.630001068115234,False,False,True,False,False
3372,male,afam,69.96,yes,yes,yes,no,7.0,8.09000015258789,0.3000000119209289,0.8891500234603882,17,high,other,56.630001068115234,False,False,False,False,False
3373,male,other,69.76,yes,yes,yes,no,7.0,8.09000015258789,0.3000000119209289,0.8891500234603882,16,high,other,56.630001068115234,False,False,False,False,False
3374,male,other,62.67,yes,yes,yes,no,7.0,8.09000015258789,0.3000000119209289,0.8891500234603882,16,high,other,56.630001068115234,False,False,False,False,False
3375,male,other,63.09,no,no,yes,no,7.0,8.09000015258789,0.3000000119209289,0.8891500234603882,15,low,other,56.630001068115234,False,False,False,False,True
3376,female,other,65.64,yes,yes,yes,no,6.699999809265137,10.039999961853027,0.3000000119209289,1.127020001411438,15,high,other,67.26799782943726,False,False,False,False,False
3377,male,other,63.57,yes,no,yes,no,6.699999809265137,10.039999961853027,0.3000000119209289,1.127020001411438,15,high,other,67.26799782943726,False,False,True,False,False
3378,female,other,69.54,yes,yes,yes,no,6.699999809265137,10.039999961853027,0.3000000119209289,1.127020001411438,17,high,other,67.26799782943726,False,False,False,False,False
3379,male,other,62.6,yes,yes,yes,no,5.900000095367432,8.260000228881836,0.5,0.6154699921607971,16,low,other,48.73400213813784,False,False,False,False,False
3380,male,afam,63.38,yes,yes,yes,no,6.400000095367432,9.760000228881836,0.2000000029802322,0.4849900007247925,16,high,other,62.464002395629905,False,False,False,False,False
3381,male,afam,53.55,no,no,no,no,6.400000095367432,9.760000228881836,0.2000000029802322,0.4849900007247925,15,low,other,62.464002395629905,False,False,False,False,True
3382,male,hispanic,59.28,yes,no,yes,no,6.400000095367432,9.760000228881836,0.2000000029802322,0.4849900007247925,17,high,other,62.464002395629905,False,False,True,False,False
3383,male,hispanic,63.39,yes,yes,yes,no,6.400000095367432,9.760000228881836,0.2000000029802322,0.4849900007247925,17,high,other,62.464002395629905,False,False,False,False,False
3384,male,afam,68.64,no,no,yes,no,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,14,low,other,83.6639969596863,False,False,False,False,True
3385,male,afam,59.1,no,no,yes,no,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,16,low,other,83.6639969596863,False,False,False,False,True
3386,male,afam,63.29,yes,no,yes,no,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,16,high,other,83.6639969596863,False,False,True,False,False
3387,male,afam,59.01,yes,no,yes,no,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,16,low,other,83.6639969596863,False,False,True,False,False
3388,male,afam,58.57,no,no,yes,no,7.199999809265137,11.619999885559082,0.1000000014901161,1.248270034790039,16,low,other,83.6639969596863,False,False,False,False,True
3389,female,other,68.58,yes,yes,yes,no,4.699999809265137,10.510000228881836,0.0,0.8244799971580505,17,high,other,49.39699907112117,False,False,False,False,False
3390,female,other,57.78,yes,no,yes,no,4.699999809265137,10.510000228881836,0.0,0.8244799971580505,16,high,other,49.39699907112117,False,False,True,False,False
3391,female,other,59.85,yes,yes,yes,no,4.699999809265137,10.510000228881836,0.0,0.8244799971580505,16,high,other,49.39699907112117,False,False,False,False,False
3392,male,other,70.1,yes,yes,yes,no,4.699999809265137,10.510000228881836,0.0,0.8244799971580505,16,high,other,49.39699907112117,False,False,False,False,False
3393,male,other,56.26,yes,yes,yes,no,4.699999809265137,10.510000228881836,0.0,0.8244799971580505,17,high,other,49.39699907112117,False,False,False,False,False
3394,female,other,63.75,yes,yes,yes,no,4.699999809265137,10.510000228881836,0.0,0.8244799971580505,15,high,other,49.39699907112117,False,False,False,False,False
3395,male,other,63.63,yes,yes,yes,no,4.699999809265137,10.510000228881836,0.0,0.8244799971580505,13,high,other,49.39699907112117,False,False,False,False,False
3396,male,other,58.79,no,no,yes,no,12.600000381469728,11.619999885559082,2.200000047683716,1.248270034790039,12,low,other,146.41200299072264,True,False,False,False,True
3397,female,other,56.79,no,no,yes,no,12.600000381469728,11.619999885559082,2.200000047683716,1.248270034790039,12,low,other,146.41200299072264,True,False,False,False,True
3398,female,other,42.08,no,no,yes,no,12.600000381469728,11.619999885559082,2.200000047683716,1.248270034790039,12,low,other,146.41200299072264,True,False,False,False,True
3399,male,other,58.19,no,no,yes,no,12.600000381469728,11.619999885559082,2.200000047683716,1.248270034790039,12,low,other,146.41200299072264,True,False,False,False,True
3400,male,other,51.6,yes,no,yes,no,12.600000381469728,11.619999885559082,2.200000047683716,1.248270034790039,18,low,other,146.41200299072264,True,False,True,False,False
3401,male,other,54.06,no,no,yes,no,12.600000381469728,11.619999885559082,2.200000047683716,1.248270034790039,16,high,other,146.41200299072264,True,False,False,False,True
3402,female,other,49.52,no,no,yes,no,12.600000381469728,11.619999885559082,2.200000047683716,1.248270034790039,12,low,other,146.41200299072264,True,False,False,False,True
3403,male,other,36.15,no,no,yes,no,7.699999809265137,11.619999885559082,0.5,1.248270034790039,12,low,other,89.47399690246584,False,False,False,False,True
3404,female,other,61.61,no,no,yes,no,7.699999809265137,11.619999885559082,0.5,1.248270034790039,16,high,other,89.47399690246584,False,False,False,False,True
3405,female,other,52.07,no,no,yes,no,7.699999809265137,11.619999885559082,0.5,1.248270034790039,12,low,other,89.47399690246584,False,False,False,False,True
3406,female,other,66.18,no,no,yes,no,11.5,9.960000038146973,4.5,1.4041600227355957,16,low,other,114.54000043869019,True,False,False,False,True
3407,female,other,62.57,no,no,yes,no,11.5,9.960000038146973,4.5,1.4041600227355957,15,high,other,114.54000043869019,True,False,False,False,True
3408,male,other,51.93,yes,no,yes,no,11.5,9.960000038146973,4.5,1.4041600227355957,16,high,other,114.54000043869019,True,False,True,False,False
3409,female,other,66.21,no,no,yes,no,11.5,9.960000038146973,4.5,1.4041600227355957,15,low,other,114.54000043869019,True,False,False,False,True
3410,male,other,62.52,no,no,yes,no,11.5,9.960000038146973,4.5,1.4041600227355957,16,low,other,114.54000043869019,True,False,False,False,True
3411,female,other,58.05,yes,yes,yes,no,11.5,9.960000038146973,4.5,1.4041600227355957,16,high,other,114.54000043869019,True,False,False,False,False
3412,female,other,56.43,no,no,yes,no,11.5,9.960000038146973,4.5,1.4041600227355957,16,low,other,114.54000043869019,True,False,False,False,True
3413,male,other,54.47,yes,yes,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,14,high,other,77.12000274658203,False,False,False,False,False
3414,male,other,54.46,no,no,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,15,high,other,77.12000274658203,False,False,False,False,True
3415,male,other,55.88,no,no,no,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,15,low,other,77.12000274658203,False,False,False,False,True
3416,male,other,52.89,no,no,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,high,other,77.12000274658203,False,False,False,False,True
3417,male,other,58.54,no,no,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,low,other,77.12000274658203,False,False,False,False,True
3418,male,other,52.81,no,no,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,low,other,77.12000274658203,False,False,False,False,True
3419,male,hispanic,55.38,no,no,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,13,low,other,77.12000274658203,False,False,False,False,True
3420,male,hispanic,64.83,no,no,no,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,low,other,77.12000274658203,False,False,False,False,True
3421,male,other,60.18,no,no,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,low,other,77.12000274658203,False,False,False,False,True
3422,male,other,58.81,no,no,yes,yes,8.0,9.640000343322754,0.699999988079071,1.1524200439453125,16,low,other,77.12000274658203,False,False,False,False,True
3423,male,other,55.24,no,no,yes,no,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,13,low,other,53.98400100326535,False,False,False,False,True
3424,female,other,49.62,no,no,yes,no,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,12,low,other,53.98400100326535,False,False,False,False,True
3425,male,other,55.82,no,no,yes,no,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,16,low,other,53.98400100326535,False,False,False,False,True
3426,female,other,60.63,no,no,no,no,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,12,high,other,53.98400100326535,False,False,False,False,True
3427,male,afam,55.8,no,no,yes,no,5.599999904632568,9.640000343322754,0.5,1.1524200439453125,16,high,other,53.98400100326535,False,False,False,False,True
3428,male,other,58.0,no,no,yes,no,4.5,9.899999618530272,0.1000000014901161,0.6732100248336792,16,high,other,44.54999828338622,False,False,False,False,True
3429,female,other,63.35,no,no,yes,no,4.5,9.899999618530272,0.1000000014901161,0.6732100248336792,17,low,other,44.54999828338622,False,False,False,False,True
3430,female,afam,47.72,no,no,yes,no,4.5,9.899999618530272,0.1000000014901161,0.6732100248336792,14,low,other,44.54999828338622,False,False,False,False,True
3431,female,other,57.31,no,no,yes,no,4.5,9.899999618530272,0.1000000014901161,0.6732100248336792,14,low,other,44.54999828338622,False,False,False,False,True
3432,male,other,49.69,yes,no,yes,no,7.099999904632568,9.960000038146973,1.0,1.4041600227355957,15,high,other,70.71599932098388,False,False,True,False,False
3433,male,other,66.89,yes,no,yes,no,7.099999904632568,9.960000038146973,1.0,1.4041600227355957,16,low,other,70.71599932098388,False,False,True,False,False
3434,male,other,65.79,no,no,yes,no,7.099999904632568,9.960000038146973,1.0,1.4041600227355957,17,low,other,70.71599932098388,False,False,False,False,True
3435,male,other,66.25,no,no,yes,no,7.099999904632568,9.960000038146973,1.0,1.4041600227355957,12,low,other,70.71599932098388,False,False,False,False,True
3436,male,afam,51.15,yes,no,yes,no,7.099999904632568,9.960000038146973,1.0,1.4041600227355957,12,high,other,70.71599932098388,False,False,True,False,False
3437,female,other,63.28,yes,no,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,17,high,other,63.72000105857842,False,False,True,False,False
3438,female,other,67.71,yes,yes,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,16,high,other,63.72000105857842,False,False,False,False,False
3439,female,other,52.86,no,no,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,14,low,other,63.72000105857842,False,False,False,False,True
3440,female,other,61.07,no,yes,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,17,high,other,63.72000105857842,False,False,False,True,False
3441,female,other,65.49,no,no,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,17,high,other,63.72000105857842,False,False,False,False,True
3442,female,afam,49.09,no,no,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,15,low,other,63.72000105857842,False,False,False,False,True
3443,female,other,55.32,yes,yes,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,16,high,other,63.72000105857842,False,False,False,False,False
3444,female,other,69.96,no,no,yes,no,7.199999809265137,8.850000381469727,0.5,0.8498799800872803,12,high,other,63.72000105857842,False,False,False,False,True
3445,female,afam,62.85,yes,yes,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,16,high,other,39.680000305175774,False,False,False,False,False
3446,female,other,58.63,yes,yes,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,12,low,other,39.680000305175774,False,False,False,False,False
3447,female,other,62.66,yes,yes,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,16,high,other,39.680000305175774,False,False,False,False,False
3448,female,other,63.46,yes,yes,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,17,high,other,39.680000305175774,False,False,False,False,False
3449,female,other,54.97,yes,no,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,17,high,other,39.680000305175774,False,False,True,False,False
3450,female,other,51.83,yes,no,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,12,high,other,39.680000305175774,False,False,True,False,False
3451,female,other,65.9,yes,yes,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,16,high,other,39.680000305175774,False,False,False,False,False
3452,female,other,49.31,yes,no,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,15,high,other,39.680000305175774,False,False,True,False,False
3453,female,other,62.82,yes,no,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,15,high,other,39.680000305175774,False,False,True,False,False
3454,female,other,53.34,yes,yes,no,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,16,low,other,39.680000305175774,False,False,False,False,False
3455,female,other,43.99,yes,no,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,14,high,other,39.680000305175774,False,False,True,False,False
3456,female,other,65.27,yes,yes,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,15,high,other,39.680000305175774,False,False,False,False,False
3457,female,other,58.87,yes,yes,yes,no,4.0,9.920000076293944,0.2000000029802322,0.4549700021743774,14,high,other,39.680000305175774,False,False,False,False,False
3458,male,other,58.33,no,no,yes,yes,14.0,12.149999618530272,0.800000011920929,1.1662800312042236,14,high,other,170.0999946594238,False,False,False,False,True
3459,male,other,60.69,no,no,yes,yes,14.0,12.149999618530272,0.800000011920929,1.1662800312042236,16,high,other,170.0999946594238,False,False,False,False,True
3460,female,other,65.51,yes,yes,yes,yes,14.0,12.149999618530272,0.800000011920929,1.1662800312042236,17,high,other,170.0999946594238,False,False,False,False,False
3461,female,other,67.99,no,no,yes,yes,14.0,12.149999618530272,0.800000011920929,1.1662800312042236,14,high,other,170.0999946594238,False,False,False,False,True
3462,female,other,62.11,yes,no,yes,yes,14.0,12.149999618530272,0.800000011920929,1.1662800312042236,15,high,other,170.0999946594238,False,False,True,False,False
